Ativo,Cliente,45.198.219/0001-85,BRAUSA ADMINISTRADORA DE CONVENIOS LTDA,BRAUSA ADMINISTRADORA DE CONVENIOS LTDA,(16) 3701-0715,,luygimorete@hotmail.com,Franca (SP),SP,"RUA MONSENHOR ROSA, 1611",CENTRO,14400-670,,,,310.946.104.116,Sim,,,,,luygimorete@hotmail.com,Não,Não,0.00,279.44,,,,,1/18/2024,1/18/2024,Magali Vieira,Magali Vieira
Ativo,Cliente,08.815.928/0001-36,C M S REFLORESTAMENTO AGRICULTURA E PAISAGISMO LTDA,C.B.F.T. CIA BRASILEIRA DE FLORESTAS TROPICAIS E TECPOD,(19) 99815-8158,,guilherme.silva@cbft.com.br,Campinas (SP),SP,"R FRANCISCO CEARA BARBOSA, 546 - SALA 01",CHACARAS CAMPOS DOS AMARAIS,13082-030,,,,244.735.035.117,Sim,,Prestação de Serviços,,,guilherme.silva@cbft.com.br,Não,Não,0.00,239.90,,,,,1/18/2024,1/18/2024,Magali Vieira,Magali Vieira
Ativo,Cliente,03.897.875/0001-26,C.M. HORTOLANDIA FUNERARIA LTDA,C.M. HORTOLANDIA FUNERARIA LTDA,(19) 3845-7653,,funerariasaopaulohortolandia@gmail.com,Hortolândia (SP),SP,"R OSVALDO RIBEIRO CARRILHO, 125",JARDIM MIRANTE DE SUMARE,13186-214,,,,748.478.574.112,Sim,,Prestação de Serviços,,,funerariasaopaulohortolandia@gmail.com,Não,Não,0.00,307.00,,,,,1/18/2024,1/18/2024,Magali Vieira,Magali Vieira
Ativo,"Cliente, Fornecedor",41.703.377/0001-94,CAIO VINICIUS VISELI LOPES 43468525800,CAIO VISELI,(11) 4730-2045,,caioviseli@hotmail.com,Itatiba (SP),SP,"RUA ANGELINA MARIA TORSO RAMPASSO, 240",RECANTO DO PARQUE,13253-399,,,,382.210.327.110,Sim,,,,,,Não,Não,0.00,0.00,,,,,1/18/2024,1/19/2024,Magali Vieira,Magali Vieira
Ativo,Cliente,12.293.605/0001-05,CALANDRAPAR INDUSTRIA E COMERCIO LTDA,CALANDRAPAR INDUSTRIA E COMERCIO,(41) 3677-7435,,compras.central@calandrapar.com.br,Campo Magro (PR),PR,"R MIGUEL FILLUS, 271 - BRCAO B",SAMAMBAIA,83535-000,,,,905.27499-61,Sim,,Prestação de Serviços,,,compras.central@calandrapar.com.br,Não,Não,0.00,318.80,,,,,1/18/2024,1/18/2024,Magali Vieira,Magali Vieira
Ativo,Cliente,11.011.392/0001-00,CANTUARIA DE AZEVEDO REG DE TIT. E DOC. REG. CIV. DE PES JUR,JOSE TADEU CANTUARIA DE AZEVEDO,(98) 98111-0044,,tadeucantuaria@gmail.com,São Luis (MA),MA,"AV CEL COLARES MOREIRA, 7 - LOJA 04 EDIF V.DE MORAIS",CALHAU,65071-322,,,,,Não,,Associação,,,tadeucantuaria@gmail.com,Não,Não,0.00,467.80,,,,,1/18/2024,1/23/2024,Magali Vieira,Magali Vieira
Ativo,Cliente,34.549.018/0001-69,CARF-ASSESSORIA E CONSULTORIA LTDA,CONSULTE ASSESSORIA EM REGULARIZACAO FUNDIARIA,(33) 8457-9143,,contato@consulte.adm.br,Martins Soares (MG),MG,"RUA COTA EMERICK, 627 - LOJA 3",CENTRO,36972-000,,,,,Não,,Prestação de Serviços,,,divino@consulte.adm.br,Não,Não,0.00,538.60,,,,,1/18/2024,1/19/2024,Magali Vieira,Magali Vieira
Ativo,Cliente,63.991.178/0001-61,CARRANTOS SERVICOS DE VIGILANCIA LTDA,CARRANTOS SERVICOS DE VIGILANCIA LTDA,(11) 3183-0138,,leda@carrantos.com.br,Itatiba (SP),SP,"R PIZA E ALMEIDA, 751 - ANDAR: 1;",CENTRO,13250-170,,,,,Não,,Prestação de Serviços,,,leda@carrantos.com.br,Não,Não,0.00,"1,524.70",,,,,1/18/2024,1/18/2024,Magali Vieira,Magali Vieira
Ativo,Cliente,10.424.479/0001-47,CARRARA & CARRARA COMERCIO DE EQUIPAMENTOS ELETRONICOS E INF,SONAR,(11) 4524-2118,,pamela@carrantos.com.br,Itatiba (SP),SP,"R PIZA E ALMEIDA, 751 - ANDAR 2 SALA 1",CENTRO,13250-170,,,,382.152.521.113,Sim,,Prestação de Serviços,,,pamela@carrantos.com.br,Não,Não,0.00,"1,414.46",,,,,1/18/2024,1/22/2024,Magali Vieira,Magali Vieira
Ativo,Cliente,01.468.534/0001-00,CARVALHO & CARVALHO COMERCIO E SERRALHERIA LTDA,CARVALHO SERRALHERIA,(11) 3981-0050,,contato@carvalhoserralheria.com.br,São Paulo (SP),SP,"AV SEBASTIAO HENRIQUES, 576",VILA SIQUEIRA (ZONA NORTE),02723-050,,,,116.821.659.119,Sim,,Comercial (Varejista),,,eliane@carvalhoserralheria.com.br,Não,Não,0.00,632.10,,,,,1/18/2024,1/19/2024,Magali Vieira,Magali Vieira
Ativo,Cliente,40.631.780/0001-92,CASA DE SAUDE DE REMANSO LTDA,CASA DE SAUDE DE REMANSO LTDA,(74) 99108-3681,,casadesaude@gmail.com,Remanso (BA),BA,"AV ANTONIO DIAS DE CASTRO, 660",CENTRO,47200-000,,,,,Não,,Prestação de Serviços,,,casadesaude@gmail.com,Não,Não,0.00,0.00,,,,,1/18/2024,1/18/2024,Magali Vieira,Magali Vieira
Ativo,Cliente,50.819.960/0001-56,CASA DO MENOR DE SOROCABA,CASA DO MENOR DE SOROCABA,(15) 99195-3327,,financeiro@casadomenorsorocaba.org.br,Sorocaba (SP),SP,"RUA GEN. MENA BARRETO, 97",JD SAO CAETANO,18055-103,,,,,Não,,Prestação de Serviços,,,financeiro@casadomenorsorocaba.org.br,Não,Não,0.00,635.00,,,,,1/18/2024,1/18/2024,Magali Vieira,Magali Vieira
Ativo,"Cliente, Fornecedor",19.616.580/0001-74,CASA REGINA LTDA,CASA REGINA,(33) 98749-6962,ROZI,casareginanfe@gmail.com,Aimores (MG),MG,"RUA CORONEL JOSE THIAGO, 259",CENTRO,35200-000,,,,,Não,,,,,casareginanfe@gmail.com,Não,Não,0.00,606.60,,,,,1/18/2024,1/18/2024,Magali Vieira,Magali Vieira
Situação,Cliente,49.876.856/0001-14,CASC PRESTACAO DE SERVICOS ADMINISTRATIVOS LTDA,SÓ MULTAS CHAPECÓ,(49) 99957-3415,,carlos.schiavini@gmail.com,Chapeco (SC),SC,"AVENIDA NEREU RAMOS, 95 - LETRA D SALA 2",CENTRO,89801-023,,,,,Não,,,,,carlos.schiavini@gmail.com,Não,Não,0.00,155.60,,,,,1/18/2024,1/18/2024,Magali Vieira,Magali Vieira
Ativo,Cliente,40.966.420/0001-41,CAUE MANTOVANI GASPARI SOCIEDADE INDIVIDUAL DE ADVOCACIA,CAUE MANTOVANI GASPARI SOCIEDADE INDIVIDUAL DE ADVOCACIA,(11) 98295-6706,,mantovanicaue@gmail.com,Amparo (SP),SP,"AVENIDA BERNARDINO DE CAMPOS, 455 - SALA 2",CENTRO,13900-400,,,,,Não,,,,,mantovanicaue@gmail.com,Não,Não,0.00,394.10,,,,,1/18/2024,1/18/2024,Magali Vieira,Magali Vieira
Ativo,Cliente,33.332.132/0001-70,CBH LIMPEZA E CONSERVACAO LTDA,CBH LIMPEZA E CONSERVACAO LTDA,(31) 3324-0251,,conservadoracbh@gmail.com,Belo Horizonte (MG),MG,"AV DOS ANDRADAS, 302 - SALA 502",CENTRO,30120-010,,,,,Não,,Prestação de Serviços,,,conservadoracbh@gmail.com,Não,Não,0.00,154.90,,,,,1/18/2024,1/18/2024,Magali Vieira,Magali Vieira
Ativo,Cliente,22.949.174/0001-38,CELERIUM COMUNICACOES LTDA,CELERIUM TELECOMUNICACOES,(67) 3454-2561,,viaradionet.telecom@gmail.com,Maracaju (MS),MS,"R GONCALVES DIAS, 1190",PARAGUAIO,79150-000,,,,28408390-9,Sim,,Prestação de Serviços,,,viaradionet.telecom@gmail.com,Não,Não,0.00,27.05,,,,,1/18/2024,1/19/2024,Magali Vieira,Magali Vieira
Ativo,Cliente,19.867.558/0001-05,CELL CORPORACAO TECNOLOGICA LTDA,CELL CORPORACAO TECNOLOGICA,(46) 98409-8527,,cell.atendimento2@gmail.com,Dois Vizinhos (PR),PR,"R JOSE MARIA GALVAN, 232",MARGARIDA GALVAN,85660-000,,,,,Não,,Prestação de Serviços,,,cell.atendimento2@gmail.com,Não,Não,0.00,194.90,,,,,1/18/2024,1/18/2024,Magali Vieira,Magali Vieira
Ativo,Cliente,30.656.313/0001-63,CENTRO DE SAUDE SAO ROQUE LTDA,CENTRO DE SAUDE SAO ROQUE,(83) 99981-1412,,wainerroque@hotmail.com,Santa Rita (PB),PB,"AVENIDA FLAVIO RIBEIRO COUTINHO, 264 - APT 4",CENTRO,58300-220,,,,,Não,,,,,wainerroque@hotmail.com,Não,Não,0.00,299.90,,,,,1/18/2024,1/18/2024,Magali Vieira,Magali Vieira
Ativo,Cliente,12.241.369/0001-75,CENTRO LOGISTICO INTEGRADO FASTCARGO LTDA,CLIF,(47) 3130-7212,,nfe@oclif.com.br,Itapoa (SC),SC,"ESTRADA JOSE ALVES, 721",JAGUARUNA,89248-000,,,,256.330.930,Sim,,Prestação de Serviços,,,nfe@oclif.com.br,Não,Não,0.00,"3,251.49",,,,,1/18/2024,2/15/2024,Magali Vieira,Magali Vieira
Ativo,Cliente,12.241.369/0003-37,CENTRO LOGISTICO INTEGRADO FASTCARGO LTDA,CLIF,(47) 3130-7200,,nfe@oclif.com.br,Garuva (SC),SC,"ROD CONTORNO SUL DE GARUVA SIDNEY PENSKY, 2201",PALMITAL,89248-000,,,,260.948.900,Sim,,Prestação de Serviços,,,nfe@oclif.com.br,Não,Não,0.00,341.00,,,,,1/18/2024,1/18/2024,Magali Vieira,Magali Vieira
Ativo,Cliente,29.220.011/0001-69,CENTRO MEDICO CUIDAR LTDA,CENTRO MEDICO CUIDAR,(33) 98866-9149,,centromedicocuidar@gmail.com,Almenara (MG),MG,"RUA CANDIDO MARES, 617 - ANEXO FUNDOS",CENTRO,39900-000,,,,,Não,,,,,centromedicocuidar@gmail.com,Não,Não,0.00,332.19,,,,,1/18/2024,1/18/2024,Magali Vieira,Magali Vieira
Ativo,Cliente,52.541.215/0001-13,CENTRO MEDICO JARDINS LTDA,CENTRO MEDICO JARDINS,(27) 9976-7132,,centromedicojardins@gmail.com,Vitória (ES),ES,"R CARLOS EDUARDO MONTEIRO DE LEMOS, 262 - SALA 206",JARDIM DA PENHA,29060-120,,,,,Não,,Prestação de Serviços,,,centromedicojardins@gmail.com,Não,Não,0.00,269.99,,,,,1/18/2024,1/18/2024,Magali Vieira,Magali Vieira
Ativo,Cliente,29.935.821/0001-00,CFC CLINICA MEDICA E ODONTOLOGICA LTDA,PARTMED E ODONTOCOMPANY SAMAMBAIA,(61) 98256-8844,,odontocompanysamambaiadf@gmail.com,Brasília (DF),DF,"QUADRA QN 310 CONJUNTO 02 LOTE, 05",SAMAMBAIA SUL,72306-702,,,,07849551001-30,Sim,,Prestação de Serviços,,,odontocompanysamambaiadf@gmail.com,Não,Não,0.00,580.00,,,,,1/18/2024,1/18/2024,Magali Vieira,Magali Vieira
Ativo,Cliente,14.165.702/0001-30,CJ ASSESSORIA IMOBILIARIA LTDA,CHRYS JORDAO ADMINISTRACAO DE BENS,(15) 3327-3500,,financeiro@cjclass.com.br,Sorocaba (SP),SP,"R CLODOMIRO PASCHOAL, 22 - CS CASA CLODOMIRO PASCHOAL22",JARDIM PAULISTANO,18040-740,,,,,Não,,Prestação de Serviços,,,financeiro@cjclass.com.br,Não,Não,0.00,0.00,,,,,1/18/2024,2/22/2024,Magali Vieira,Rafaela Schiavinatto
Ativo,Cliente,23.990.498/0001-82,CLAUDINEI DE OLIVEIRA JACOB DROGARIA,CLAUDINEI DE OLIVEIRA JACOB DROGARIA,(15) 9659-4557,,nei.jacob@globo.com,Sorocaba (SP),SP,"R ANTONIO SILVA SALADINO, 231",PARQUE VITORIA REGIA,18078-344,,,,669.964.078.118,Sim,,Comercial (Varejista),,,nei.jacob@lwmail.com.br,Não,Não,0.00,209.25,,,,,1/18/2024,1/19/2024,Magali Vieira,Magali Vieira
Ativo,Cliente,000.000.000-00,Cliente Consumidor / Sem Tomador,Cliente Consumidor / Sem Tomador,,,,,,,,,,,,,Não,,,,,,Não,Não,0.00,0.00,,,,,12/13/2023,12/13/2023,Integração,Integração
Ativo,Cliente,24.629.614/0001-03,CLINICA BENDE SORRISO LTDA,BENDE SORRISO,(11) 4188-7053,,clinicabendesorriso@outlook.com,Carapicuiba (SP),SP,"ESTRADA ERNESTINA VIEIRA, 149 - LOJA LS019",VILA SILVIANIA,06382-260,,,,,Não,,,,,clinicabendesorriso@outlook.com,Não,Não,0.00,724.68,,,,,1/18/2024,2/27/2024,Magali Vieira,Rafaela Schiavinatto
Ativo,Cliente,00.239.420/0001-25,CLINICA NEUROCIRURGICA CARLOS HENRIQUE RIBEIRO LTDA,CLINICA NEUROCIRURGICA CARLOS HENRIQUE RIBEIRO LTDA,(21) 5219-9740,,hercules.ltda@ig.com.br,Rio de Janeiro (RJ),RJ,"R VISCONDE DE PIRAJ, 547 - SALA 919",IPANEMA,22410-003,,,,,Não,,Prestação de Serviços,,,drchribeiro@gmail.com,Não,Não,0.00,238.90,,,,,1/18/2024,1/18/2024,Magali Vieira,Magali Vieira
Ativo,Cliente,47.328.677/0001-17,CLINICA ODONTO SMILE LTDA,CLINICA ODONTO SMILE LTDA,(61) 99956-8999,,financeiroinstitutoodontosmile@gmail.com,Brasília (DF),DF,"QUADRA CL 216 LOTE G, S/N - LOJA 4 PARTE A",SANTA MARIA,72546-227,,,,,Não,,,,,financeiroinstitutoodontosmile@gmail.com,Não,Não,0.00,467.36,,,,,1/18/2024,2/5/2024,Magali Vieira,Rafaela Schiavinatto
Ativo,Cliente,21.603.027/0001-49,CLINICA VETERINARIA CENTROVET ITATIBA LTDA,CLINICA VETERINARIA CENTROVET ITATIBA LTDA,(11) 4594-5886,,bapvet@gmail.com,Itatiba (SP),SP,"R DOUTOR LUIZ DE MATTOS PIMENTA, 101",JARDIM CORONEL PEROBA,13256-340,,,,382.094.586.112,Sim,,Prestação de Serviços,,,bapvet@gmail.com,Não,Não,0.00,309.00,,,,,1/18/2024,1/19/2024,Magali Vieira,Magali Vieira
Ativo,Cliente,39.592.992/0001-29,CLUB SOLUCOES EM VIAGENS LTDA,CLUB VIAGENS,(64) 99328-7480,,financeiro@goldendolphin.com.br,Caldas Novas (GO),GO,"AVENIDA ELIAS BUFAICAL, sn - QUADRAGELBA 1 LOTE 1",JARDIM BELVEDERE,75696-320,,,,,Não,,,,,financeiro@goldendolphin.com.br,Não,Não,0.00,"1,299.70",,,,,1/18/2024,2/5/2024,Magali Vieira,Magali Vieira
Ativo,Cliente,41.704.406/0001-32,CLUB TOTAL PROTECAO VEICULAR,CLINICAR CLUB TOTAL PROTECAO VEICULAR,(82) 98115-8468,,clinicarclubtotal@gmail.com,Arapiraca (AL),AL,"R PEDRO NUNES DE ALBUQUERQUE, 485",CAPIATA,57310-101,,,,,Não,,Associação,,,clinicarclubtotal@gmail.com,Não,Não,0.00,0.00,,,,,1/18/2024,1/18/2024,Magali Vieira,Magali Vieira
Ativo,Cliente,36.652.494/0001-36,COLTRI E ROSA SERVICOS ADMINISTRATIVOS LTDA,COLTRI E ROSA SERVICOS ADMINISTRATIVOS LTDA,(17) 3323-2211,,fernanda@ecredrural.com,Barretos (SP),SP,"AVENIDA 45, 0883",JARDIM ALVORADA,14780-532,,,,,Não,,,,,fernanda@ecredrural.com,Não,Não,0.00,350.98,,,,,1/18/2024,1/18/2024,Magali Vieira,Magali Vieira
Ativo,Cliente,67.428.250/0001-06,COMERCIAL E CLIN VETER SAO FRANCISCO DE ASSIS LTDA,CLINICA SAO FRANCISCO DE ASSIS,(11) 4524-0028,,clinvetsfa@yahoo.com.br,Itatiba (SP),SP,"RUA PEDRO MASCAGNI, 355 - COMPL COMPLEMENTO COMPL4",JARDIM GALETTO,13253-140,,,,382.039.948.111,Sim,,,,,clinvetsfa@yahoo.com.br,Não,Não,0.00,610.00,,,,,1/18/2024,1/18/2024,Magali Vieira,Magali Vieira
Ativo,Cliente,02.865.312/0001-93,COMERCIAL VET - FARMA LTDA,COMERCIAL VET-FARMA,(16) 3761-4700,,petvetfarma01@gmail.com,Batatais (SP),SP,"RUA PRUDENTE DE MORAIS, 209",CENTRO,14300-031,,,,208.036.530.114,Sim,,Comercial (Varejista),,,petvetfarma01@gmail.com,Não,Não,0.00,417.90,,,,,1/18/2024,2/19/2024,Magali Vieira,Rafaela Schiavinatto
Ativo,Cliente,43.649.834/0001-35,COMERCIO E SERVICOS DE PRODUTOS OPTICOS DE CAMPINAS LTDA,COMERCIO E SERVICOS DE PRODUTOS OPTICOS DE CAMPINAS LTDA,(19) 99664-4081,,edmur.ferreira@live.com,Campinas (SP),SP,"RUA TREZE DE MAIO, 243",CENTRO,13010-070,,,,122.618.736.110,Sim,,,,,edmur.ferreira@live.com,Não,Não,0.00,150.00,,,,,1/18/2024,1/18/2024,Magali Vieira,Magali Vieira
Ativo,Cliente,46.839.989/0001-22,COMERCIO E SERVICOS DE PRODUTOS OPTICOS POMPEIA LTDA,OTICAS INVICTUS,(19) 2518-0968,,danilo.oticasinvictus@gmail.com,Campinas (SP),SP,"AVENIDA MIRANDOPOLIS, 684",VILA POMPEIA,13050-470,,,,122.835.611.110,Sim,,,,,financeiro@oticasinvictus.com.br,Não,Não,0.00,150.00,,,,,1/18/2024,2/5/2024,Magali Vieira,Rafaela Schiavinatto
Ativo,Cliente,03.047.448/0001-59,COMPLEXO ASSISTENCIAL BENTOCLINICA LTDA.,CLINICA PNEUMOLOGICA PULMOCLIN,(54) 99124-1593,,administrativo@alexandrepressi.com.br,Bento Gonçalves (RS),RS,"RUA 13 DE MAIO, 581 - LOJA 114 E 115",CENTRO,95700-010,,,,,Não,,,,,administrativo@alexandrepressi.com.br,Não,Não,0.00,349.00,,,,,1/18/2024,1/19/2024,Magali Vieira,Magali Vieira
Ativo,Cliente,15.864.100/0001-33,CON7 EMERGENCIAS MEDICAS LTDA,CON7 EMERGENCIAS MEDICAS LTDA,(11) 94738-1840,,judimar@con7emergencias.com.br,São Paulo (SP),SP,"RUA STEFANO, 208",CAMBUCI,01521-030,,,,,Não,,Prestação de Serviços,,,judimar@con7emergencias.com.br,Não,Não,0.00,673.85,,,,,1/18/2024,1/19/2024,Magali Vieira,Magali Vieira
Ativo,Cliente,33.200.528/0001-63,CONCREGELL CONCRETO LTDA,CONCREGELL,(63) 98468-0849,,financeiro@concregell.com.br,Gurupi (TO),TO,"RUA 1, sn",WALDIR LINS I,77423-090,,,,,Não,,,,,financeiro@concregell.com.br,Não,Não,0.00,467.57,,,,,1/18/2024,2/5/2024,Magali Vieira,Magali Vieira
Ativo,Cliente,37.873.853/0001-48,CONDOMINIO ALPHA MEDICAL CENTER,CONDOMINIO ALPHA MEDICAL CENTER,(71) 99975-8304,,financeiro@alphamedicalcenter.com.br,Salvador (BA),BA,"AVENIDA LUIS VIANA FILHO, 7416",ALPHAVILLE I,41701-005,,,,,Não,,Prestação de Serviços,,,financeiro@alphamedicalcenter.com.br,Não,Não,0.00,0.00,,,,,1/18/2024,1/19/2024,Magali Vieira,Magali Vieira
Ativo,Cliente,23.421.575/0001-83,CONDOMINIO GOLDEN DOLPHIN RESIDENCE,CONDOMINIO GOLDEN DOLPHIN RESIDENCE,(64) 99328-7480,,ronnay@targethotels.com.br,Caldas Novas (GO),GO,"R SAO BENTO, SN - QUADRA39 LOTE 1-R",TURISTA,75680-001,,,,,Não,,Associação,,,financeiro@goldendolphin.com.br,Não,Não,0.00,863.27,,,,,1/18/2024,2/23/2024,Magali Vieira,Rafaela Schiavinatto
Ativo,Cliente,08.638.257/0001-85,CONDOMINIO GOLDEN DOLPHIN RESORT,GOLDEN DOLPHIN GRAND HOTEL,(64) 99328-7480,,ronnay@targethotels.com.br,Caldas Novas (GO),GO,"AVENIDA ELIAS BUFAICAL, SN - GLEBA 1",JARDIM BELVEDERE,75680-001,,,,,Não,,,,,financeiro@goldendolphin.com.br,Não,Não,0.00,"2,649.69",,,,,1/18/2024,2/23/2024,Magali Vieira,Rafaela Schiavinatto
Ativo,Cliente,13.943.120/0001-74,CONDOMINIO RESIDENCIAL CALDAS NOVAS FLAT,CONDOMINIO RESIDENCIAL CALDAS NOVAS FLAT,(64) 99328-7480,,ronnay@targethotels.com.br,Caldas Novas (GO),GO,"AVENIDA ELIAS BUFAICAL, SN - GLEBA 2A",JARDIM BELVEDERE,75680-001,,,,,Não,,,,,financeiro@goldendolphin.com.br,Não,Não,0.00,"1,112.77",,,,,1/18/2024,2/23/2024,Magali Vieira,Rafaela Schiavinatto
Ativo,Cliente,33.359.219/0001-30,CONNIP TECNOLOGIA LTDA,CONNIP TECNOLOGIA,(34) 9972-4376,,luciano@connip.com.br,Uberaba (MG),MG,"R PERNAMBUCO, 725 - APT 101",SANTA MARIA,38050-420,,,,003.424.451/0001,Sim,,Prestação de Serviços,,,luciano@connip.com.br,Não,Não,0.00,"2,300.50",,,,,1/18/2024,1/19/2024,Magali Vieira,Magali Vieira
Ativo,Cliente,27.397.935/0001-00,CONSULTORIA TRIBUTARIA & CONTABILIDADE DHERCEM CARVALHO LTDA,CONSULTORIA TRIBUTARIA DHERCEM CARVALHO,(31) 9477-2457,,consultoria@dhercemcarvalho.com.br,Sarzedo (MG),MG,"R JOAO BOSCO VIEIRA DA SILVA, 500 - CASA 03",SANTA ROSA,32450-000,,,,,Não,,Prestação de Serviços,,,consultoria@dhercemcarvalho.com.br,Não,Não,0.00,484.28,,,,,1/18/2024,1/19/2024,Magali Vieira,Magali Vieira
Ativo,Cliente,34.042.456/0001-36,CONSULTORIO BIO ODONTO DIGITAL LTDA,HUB ODONTO,(67) 99961-0705,,paulo@biosupri.com.br,Campo Grande (MS),MS,"R OCEANO ATLANTICO, 282",CHACARA CACHOEIRA,79040-020,,,,,Não,,Prestação de Serviços,,,paulo@biosupri.com.br,Não,Não,0.00,181.50,,,,,1/18/2024,1/19/2024,Magali Vieira,Magali Vieira
Ativo,Cliente,26.765.288/0001-89,CONSULTORIO ODONTOLOGICO VIEIRA SOARES LTDA,ODONTOCOMPANY ESTACIO RJ,(21) 99107-0071,,guilhermepdav@gmail.com,Rio de Janeiro (RJ),RJ,"R ESTRELA, 00047",RIO COMPRIDO,20251-021,,,,,Não,,Prestação de Serviços,,,guilhermepdav@gmail.com,Não,Não,0.00,514.60,,,,,1/18/2024,1/19/2024,Magali Vieira,Magali Vieira
Ativo,Cliente,36.023.678/0001-37,CONTABILISSIMO SERVICOS DE CONTABILIDADE LTDA,CONTABILISSIMO,(11) 2642-3988,,contato@contabilissimo.com.br,São Paulo (SP),SP,"AV CANGAIBA, 260",CANGAIBA,03712-000,,,,128.383.838.112,Sim,,Prestação de Serviços,,,contato@contabilissimo.com.br,Não,Não,0.00,418.90,,,,,1/18/2024,1/19/2024,Magali Vieira,Magali Vieira
Ativo,Cliente,02.751.841/0001-66,CONTAGE - CONTADORES E ASSOCIADOS S/S LTDA,CONTAGE - CONTADORES E ASSOCIADOS S/S LTDA,(31) 99489-6390,,renato@contagemg.com.br,Belo Horizonte (MG),MG,"RUA DOS TIMBIRAS, 2072 - SALA 1101 E 1102",LOURDES,30140-069,,,,,Não,,Prestação de Serviços,,,renato@contagemg.com.br,Não,Não,0.00,0.00,,,,,1/18/2024,1/19/2024,Magali Vieira,Magali Vieira
Ativo,Cliente,45.662.254/0001-03,CONTI ASSESSORIA DE CREDITO LTDA,CONTI ASSESSORIA DE CREDITO,(64) 99217-5499,,luanconti@icloud.com,Caldas Novas (GO),GO,"RUA ANTONIO COELHO DE GODOY, sn - QUADRA10 LOTE 1R LOJA 4 EDIF AQUARIUS RESIDENCE",SETOR OESTE,75680-094,,,,,Não,,,,,luanconti@icloud.com,Não,Não,0.00,250.52,,,,,1/18/2024,2/6/2024,Magali Vieira,Magali Vieira
Ativo,Cliente,01.235.921/0001-04,COOPERATIVA DE CRED DOS SERVID PUBLI MUN DA GRANDE VITORIA,SICRES,(27) 3314-2909,,financeiro@sicres.coop.br,Vitória (ES),ES,"AV MARECHAL MASCARENHAS DE MORAES, 2809",BENTO FERREIRA,29050-625,,,,,Não,,Prestação de Serviços,,,financeiro@sicres.coop.br,Não,Não,0.00,0.00,,,,,1/18/2024,1/19/2024,Magali Vieira,Magali Vieira
Ativo,Cliente,15.302.944/0001-90,CRISTAL POOL COMERCIO LTDA,CRISTAL POOL,(11) 4382-4101,,karoline@cristalpool.com.br,Santana de Parnaíba (SP),SP,"AV MOACIR DA SILVEIRA, 21",JARDIM ISAURA,06516-050,,,,623.156.777.110,Sim,,Comercial (Varejista),,,karoline@cristalpool.com.br,Não,Não,0.00,347.06,,,,,1/18/2024,1/19/2024,Magali Vieira,Magali Vieira
Ativo,Cliente,51.335.468/0001-78,CRISTAL PRIME LTDA,CRISTAL PRIME LTDA,(11) 94227-6967,,adm@cristalprime.com.br,Itatiba (SP),SP,"RUA TOBIAS FRANCO, 270 - SALA 12",CENTRO,13250-310,,,,382.252.544.111,Sim,,,,,adm@cristalprime.com.br,Não,Não,0.00,0.00,,,,,1/18/2024,1/19/2024,Magali Vieira,Magali Vieira
Ativo,Cliente,37.676.311/0001-85,CUIDAR REMOCOES MEDICAS E EVENTOS LTDA,CUIDAR REMOCOES MEDICAS E EVENTOS,(37) 99194-8134,,cuidarremocoesmedicas@outlook.com,Divinópolis (MG),MG,"R VICENTE PAULO MORATO, 2300",PADRE LIBERIO,35502-552,,,,,Não,,Prestação de Serviços,,,cuidarremocoesmedicas@outlook.com,Não,Não,0.00,860.82,,,,,1/18/2024,1/19/2024,Magali Vieira,Magali Vieira
Ativo,Cliente,21.769.855/0001-51,D. C. DA SILVA CHIOCA,PROTEC CELL,(11) 98267-2802,,d.chiocca@hotmail.com,São Bernardo do Campo (SP),SP,"PRACA GIOVANI BREDA, 1872",ASSUNCAO,09850-310,,,,635.890.718.115,Sim,,,,,d.chiocca@hotmail.com,Não,Não,0.00,310.00,,,,,1/18/2024,1/19/2024,Magali Vieira,Magali Vieira
Ativo,Cliente,12.572.270/0001-56,D. DELBONI TARPINIAN LTDA,ESTRUTURA DINAMICA,(19) 2112-7754,Dulce,financeiro@estruturadinamica.com.br,Rio Claro (SP),SP,"AV 16, 353",CENTRO,13500-480,,,,,Não,,Prestação de Serviços,,,financeiro@estruturadinamica.com.br,Não,Não,0.00,"5,801.84",,,,,1/18/2024,1/19/2024,Magali Vieira,Magali Vieira
Ativo,Cliente,18.911.733/0001-43,D.D. KERBER SERVICOS DE DESINSETIZACAO LTDA,DESINSETIZADORA CURITIBA,(41) 3011-5760,,david@desinsetizadoracuritiba.com.br,Curitiba (PR),PR,"R ANDRE JOSE GIRALDELLO, 31",TABOAO,82130-520,,,,,Não,,Prestação de Serviços,,,david@desinsetizadoracuritiba.com.br,Não,Não,0.00,117.90,,,,,1/18/2024,1/19/2024,Magali Vieira,Magali Vieira
Ativo,Cliente,30.742.324/0003-28,DAC DISTRIBUIDORA DE ALIMENTOS CRICARE LTDA,DAC DISTRIBUIDORA DE ALIMENTOS CRICARE LTDA,(27) 3752-2272,,gestorfiscal@cricare.com,Nova Venecia (ES),ES,"AVENIDA PEDRO QUADRA MENEGUSSE, 1487",POLO AGROINDUSTRIAL MARCONI CIPRYANO GAMA,29830-000,,,,,Não,,,,,gestorfiscal@cricare.com,Não,Não,0.00,"1,944.47",,,,,1/18/2024,1/19/2024,Magali Vieira,Magali Vieira
